Timestamp,Unit,X,Y,Z
41,0,27.30,-17.55,124.65
55,1,28.05,-16.35,124.95
68,2,28.20,-18.60,124.05
81,3,29.10,-17.55,124.95
94,4,29.70,-17.40,124.50
107,5,29.70,-17.40,124.50
120,6,29.70,-17.40,124.50
133,7,29.70,-17.40,124.50
146,8,29.70,-17.40,124.50
159,9,29.70,-17.40,124.50
172,10,29.70,-17.40,124.50
185,11,29.70,-17.40,124.50
198,12,36.60,-14.25,125.25
211,13,36.60,-11.85,125.25
224,14,38.10,-10.95,124.80
237,15,39.60,-10.20,123.30
250,16,40.80,-10.20,121.50
263,17,41.70,-6.00,121.20
276,18,41.25,-6.30,119.55
289,19,44.10,-4.05,118.20
302,20,45.00,-0.75,114.00
315,21,46.20,-1.50,110.25
328,22,48.30,0.90,108.90
341,23,49.35,2.10,101.40
354,24,50.70,2.70,97.80
367,25,50.40,2.25,91.80
380,26,51.30,-0.45,83.70
393,27,52.05,0.90,80.40
406,28,53.10,-0.75,76.50
419,29,54.30,-2.10,72.15
432,30,51.90,-3.90,67.05
445,31,53.55,-5.70,64.20
458,32,52.65,-6.30,59.25
471,33,52.05,-9.30,56.40
484,34,51.15,-10.95,54.75
497,35,49.20,-11.40,50.55
510,36,49.20,-11.40,50.55
523,37,49.20,-11.40,50.55
536,38,49.20,-11.40,50.55
549,39,49.20,-11.40,50.55
562,40,49.20,-11.40,50.55
575,41,49.20,-11.40,50.55
588,42,37.80,-29.70,32.55
601,43,37.35,-32.40,34.05
614,44,33.60,-36.00,33.00
627,45,33.00,-37.80,33.45
640,46,29.85,-39.30,33.45
653,47,26.55,-41.70,34.65
666,48,25.95,-40.65,34.80
679,49,25.65,-41.70,33.15
692,50,23.85,-39.00,31.95
705,51,22.50,-37.50,31.80
718,52,23.25,-37.95,30.30
731,53,20.10,-38.70,31.80
744,54,20.10,-37.20,30.75
757,55,19.05,-37.20,30.30
770,56,16.80,-34.80,30.75
783,57,15.45,-36.60,31.20
796,58,13.50,-37.35,30.45
809,59,13.80,-36.90,31.95
822,60,12.15,-37.20,33.00
835,61,11.25,-37.35,31.95
848,62,8.85,-35.40,32.40
861,63,7.80,-36.15,34.65
874,64,7.20,-36.00,33.75
887,65,3.90,-36.60,34.65
900,66,3.90,-36.60,34.65
913,67,3.90,-36.60,34.65
926,68,3.90,-36.60,34.65
939,69,3.90,-36.60,34.65
952,70,3.90,-36.60,34.65
965,71,3.90,-36.60,34.65
978,72,0.00,-38.40,46.80
991,73,1.20,-39.75,46.95
1004,74,-0.15,-39.30,48.15
1017,75,-0.15,-40.95,49.95
1030,76,-0.90,-39.75,50.70
1043,77,-1.20,-39.30,51.15
1056,78,-0.75,-39.90,51.30
1069,79,-1.80,-40.35,53.25
1082,80,-1.20,-39.00,52.95
1095,81,-1.50,-40.35,55.05
1108,82,0.90,-40.20,54.90
1121,83,-0.30,-40.35,54.00
1134,84,0.15,-40.20,53.70
1147,85,0.15,-39.00,54.15
1160,86,-1.50,-39.15,53.25
1173,87,0.30,-38.70,52.80
1186,88,0.00,-39.15,53.25
1199,89,1.05,-38.70,53.25
1212,90,-0.45,-39.75,52.95
1225,91,1.20,-39.30,51.15
1238,92,0.45,-37.80,51.45
1251,93,0.30,-36.00,50.55
1264,94,1.20,-36.90,49.95
1277,95,0.90,-35.70,50.70
1290,96,0.90,-34.95,49.20
1303,97,0.90,-34.95,49.20
1316,98,0.90,-34.95,49.20
1329,99,0.90,-34.95,49.20
1342,100,0.90,-34.95,49.20
1355,101,0.90,-34.95,49.20
1368,102,0.90,-34.95,49.20
1381,103,-0.30,-27.60,50.25
1394,104,0.30,-27.60,49.50
1407,105,-1.80,-26.10,52.80
1420,106,-0.30,-24.90,54.00
1433,107,-2.55,-25.65,54.00
1446,108,-2.25,-24.90,54.00
1459,109,-2.10,-23.85,57.15
1472,110,-3.75,-23.70,58.05
1485,111,-2.40,-23.55,59.70
1498,112,-2.25,-23.25,60.30
1511,113,-1.50,-24.15,61.05
1524,114,-4.65,-21.90,64.20
1537,115,-2.85,-19.95,67.20
1550,116,-3.30,-20.10,69.00
1563,117,-3.90,-19.20,69.90
1576,118,-3.15,-20.70,73.95
1589,119,-3.60,-19.50,76.65
1602,120,-3.15,-17.55,78.15
1615,121,-2.55,-18.15,82.80
1628,122,-2.85,-16.80,81.90
1641,123,-1.05,-16.95,85.05
1654,124,0.00,-16.95,90.30
1667,125,0.30,-15.30,89.55
1680,126,0.45,-17.10,94.65
1693,127,0.45,-17.10,94.65
1706,128,0.45,-17.10,94.65
1719,129,0.45,-17.10,94.65
1732,130,0.45,-17.10,94.65
1745,131,0.45,-17.10,94.65
1758,132,0.45,-17.10,94.65
1771,133,9.30,-15.90,108.45
1784,134,10.95,-14.25,112.05
1797,135,11.70,-15.75,112.05
1810,136,13.80,-14.40,114.90
1823,137,15.15,-15.75,116.25
1836,138,15.75,-15.60,116.70
1849,139,17.55,-15.30,118.50
1862,140,19.95,-15.90,120.90
1875,141,22.20,-15.90,121.65
1888,142,22.50,-15.75,123.00
1901,143,25.20,-14.55,125.55
1914,144,26.70,-15.30,123.75
1927,145,28.80,-13.65,124.20
1940,146,33.00,-13.65,124.20
1953,147,34.05,-12.00,123.90
1966,148,35.70,-10.35,124.95
1979,149,38.10,-9.90,125.25
1992,150,40.80,-9.00,123.30
2005,151,42.30,-7.80,121.80
2018,152,43.80,-7.80,121.05
2031,153,47.10,-6.90,119.70
2044,154,47.25,-7.05,120.00
2057,155,51.00,-7.20,115.65
2070,156,51.00,-7.20,115.65
2083,157,51.00,-7.20,115.65
2096,158,51.00,-7.20,115.65
2109,159,51.00,-7.20,115.65
2122,160,51.00,-7.20,115.65
2135,161,51.00,-7.20,115.65
2148,162,51.00,-7.20,115.65
2161,163,58.35,-6.60,101.25
2174,164,60.90,-7.20,97.95
2187,165,61.80,-7.80,97.50
2200,166,62.25,-8.70,95.55
2213,167,62.55,-9.00,95.40
2226,168,63.60,-9.60,92.40
2239,169,62.55,-9.45,89.55
2252,170,63.00,-9.90,90.00
2265,171,61.65,-11.25,87.90
2278,172,63.15,-8.40,85.65
2291,173,62.55,-10.20,85.50
2304,174,61.05,-9.00,80.55
2317,175,63.15,-9.30,80.70
2330,176,62.55,-7.80,77.55
2343,177,61.80,-9.00,74.25
2356,178,60.60,-6.60,73.05
2369,179,60.90,-9.30,71.40
2382,180,59.55,-10.20,66.30
2395,181,58.20,-7.20,65.70
2408,182,59.70,-7.20,64.95
2421,183,55.50,-9.30,62.40
2434,184,56.85,-8.70,61.50
2447,185,55.20,-7.65,61.65
2460,186,54.75,-8.10,59.70
2473,187,54.75,-8.10,59.70
2486,188,54.75,-8.10,59.70
2499,189,54.75,-8.10,59.70
2512,190,54.75,-8.10,59.70
2525,191,54.75,-8.10,59.70
2538,192,44.55,-8.25,47.55
2551,193,44.25,-8.70,47.25
2564,194,43.80,-9.00,44.25
2577,195,38.85,-9.00,43.05
2590,196,38.55,-9.90,42.30
2603,197,37.80,-9.00,40.50
2616,198,34.95,-12.00,38.70
2629,199,31.65,-10.20,38.55
2642,200,29.85,-11.25,37.65
2655,201,28.80,-12.45,38.40
2668,202,27.00,-15.00,35.55
2681,203,24.90,-15.15,35.40
2694,204,23.25,-15.75,34.50
2707,205,21.00,-16.20,33.30
2720,206,20.70,-16.35,33.15
2733,207,18.45,-18.00,32.40
2746,208,15.15,-18.90,33.75
2759,209,14.85,-18.60,34.50
2772,210,13.35,-18.90,33.90
2785,211,14.70,-21.15,34.20
2798,212,12.75,-22.35,33.90
2811,213,10.50,-23.10,34.65
2824,214,10.95,-24.90,35.55
2837,215,8.85,-25.05,35.70
2850,216,8.85,-25.05,35.70
2863,217,8.85,-25.05,35.70
2876,218,8.85,-25.05,35.70
2889,219,8.85,-25.05,35.70
2902,220,8.85,-25.05,35.70
2915,221,8.85,-25.05,35.70
2928,222,6.00,-29.25,38.55
2941,223,7.50,-28.50,39.30
2954,224,7.95,-28.50,39.30
2967,225,7.50,-27.30,38.25
2980,226,8.40,-28.05,39.75
2993,227,7.80,-27.45,39.15
3006,228,7.80,-27.45,39.15
3019,229,7.50,-27.60,40.05
3032,230,9.30,-25.80,40.95
3045,231,7.95,-26.85,39.75
3058,232,8.55,-25.50,40.65
3071,233,7.50,-24.45,40.50
3084,234,8.55,-24.30,40.20
3097,235,8.10,-23.10,40.95
3110,236,7.50,-22.95,42.30
3123,237,6.75,-23.25,40.50
3136,238,6.30,-20.25,42.45
3149,239,7.35,-18.00,43.65
3162,240,5.85,-17.55,45.90
3175,241,4.65,-15.15,48.45
3188,242,5.85,-14.85,49.65
3201,243,4.65,-13.20,52.20
3214,244,4.35,-12.45,55.20
3227,245,5.85,-10.35,55.65
3240,246,5.85,-10.35,55.65
3253,247,5.85,-10.35,55.65
3266,248,5.85,-10.35,55.65
3279,249,5.85,-10.35,55.65
3292,250,5.85,-10.35,55.65
3305,251,5.85,-10.35,55.65
3318,252,4.65,-5.25,84.15
3331,253,5.40,-5.25,85.95
3344,254,7.80,-3.30,90.90
3357,255,7.80,-3.75,94.65
3370,256,8.70,-3.15,94.80
3383,257,10.65,-2.25,99.75
3396,258,11.55,-4.05,101.70
3409,259,12.15,-3.45,103.50
3422,260,14.10,-3.15,106.80
3435,261,15.90,-3.45,110.25
3448,262,15.90,-3.45,111.75
3461,263,19.20,-4.05,114.45
3474,264,21.90,-3.75,115.95
3487,265,23.10,-4.50,116.70
3500,266,25.35,-5.25,119.70
3513,267,27.00,-5.85,121.80
3526,268,28.35,-7.20,122.70
3539,269,30.90,-6.60,122.25
3552,270,31.20,-8.25,125.25
3565,271,33.00,-7.65,123.45
3578,272,34.65,-10.65,124.50
3591,273,36.00,-10.80,125.40
3604,274,36.60,-12.60,126.00
3617,275,37.95,-12.75,125.70
3630,276,37.95,-12.75,125.70
3643,277,37.95,-12.75,125.70
3656,278,37.95,-12.75,125.70
3669,279,37.95,-12.75,125.70
3682,280,37.95,-12.75,125.70
3695,281,37.95,-12.75,125.70
3708,282,37.95,-12.75,125.70
3721,283,49.65,-18.60,121.05
3734,284,50.10,-18.75,120.45
3747,285,52.05,-18.00,118.65
3760,286,53.10,-17.40,117.75
3773,287,53.85,-17.40,118.05
3786,288,54.90,-16.50,114.75
3799,289,57.30,-16.50,113.25
3812,290,57.30,-16.95,112.05
3825,291,58.95,-15.90,109.20
3838,292,59.85,-17.40,109.05
3851,293,59.55,-16.50,107.55
3864,294,62.40,-16.35,103.65
3877,295,62.40,-15.15,100.65
3890,296,62.55,-16.95,99.75
3903,297,64.05,-15.30,97.05
3916,298,64.50,-16.20,94.05
3929,299,64.50,-17.40,92.25
3942,300,63.15,-18.00,86.70
3955,301,65.10,-19.50,85.20
3968,302,64.65,-17.55,84.45
3981,303,65.70,-18.90,79.80
3994,304,64.65,-19.20,78.15
4007,305,66.00,-18.60,75.75
4020,306,64.35,-21.15,76.20
4033,307,64.35,-21.15,76.20
4046,308,64.35,-21.15,76.20
4059,309,64.35,-21.15,76.20
4072,310,64.35,-21.15,76.20
4085,311,64.35,-21.15,76.20
4098,312,61.80,-26.40,61.50
4111,313,60.90,-27.00,60.15
4124,314,60.45,-29.40,59.40
4137,315,59.70,-29.85,57.15
4150,316,59.85,-29.25,55.50
4163,317,59.55,-31.20,55.80
4176,318,58.05,-32.85,55.80
4189,319,57.00,-33.75,53.70
4202,320,58.05,-32.85,53.55
4215,321,56.10,-34.05,53.25
4228,322,55.65,-32.85,54.00
4241,323,54.15,-34.35,51.30
4254,324,54.60,-35.25,52.50
4267,325,54.00,-34.95,49.95
4280,326,54.15,-35.25,51.00
4293,327,53.25,-36.15,50.40
4306,328,53.55,-34.95,48.90
4319,329,52.05,-38.10,49.95
4332,330,51.90,-37.95,50.25
4345,331,52.80,-37.35,49.65
4358,332,51.15,-36.30,50.55
4371,333,51.00,-38.10,49.20
4384,334,49.35,-38.10,50.70
4397,335,51.30,-38.55,49.20
4410,336,51.30,-38.55,49.20
4423,337,51.30,-38.55,49.20
4436,338,51.30,-38.55,49.20
4449,339,51.30,-38.55,49.20
4462,340,51.30,-38.55,49.20
4475,341,51.30,-38.55,49.20
4488,342,51.30,-38.55,49.20
4501,343,51.00,-40.50,50.40
4514,344,49.80,-39.00,48.90
4527,345,50.70,-38.40,49.50
4540,346,49.65,-39.60,50.25
4553,347,48.60,-40.50,49.95
4566,348,49.20,-40.65,52.50
4579,349,49.95,-41.55,54.00
4592,350,50.10,-42.90,53.40
4605,351,50.10,-43.35,55.65
4618,352,48.90,-43.50,57.30
4631,353,49.35,-43.65,57.15
4644,354,49.05,-44.55,59.70
4657,355,48.60,-44.55,61.65
4670,356,48.60,-44.55,61.20
4683,357,47.70,-44.25,62.55
4696,358,47.55,-44.85,63.90
4709,359,46.20,-46.65,64.05
4722,360,47.55,-45.60,64.65
4735,361,47.25,-46.20,65.55
4748,362,46.20,-47.10,66.00
4761,363,46.95,-47.10,67.80
4774,364,45.60,-47.25,67.65
4787,365,44.40,-47.25,69.45
4800,366,44.40,-47.25,69.45
4813,367,44.40,-47.25,69.45
4826,368,44.40,-47.25,69.45
4839,369,44.40,-47.25,69.45
4852,370,44.40,-47.25,69.45
4865,371,44.40,-47.25,69.45
4878,372,43.65,-46.80,70.95
4891,373,43.65,-48.00,71.70
4904,374,43.65,-48.90,73.20
4917,375,43.35,-48.45,74.40
4930,376,42.15,-48.00,74.40
4943,377,42.90,-48.00,76.20
4956,378,43.05,-46.65,76.50
4969,379,42.15,-48.00,78.45
4982,380,42.15,-48.45,79.65
4995,381,41.70,-49.20,79.95
5008,382,41.40,-47.70,80.40
5021,383,40.95,-48.90,83.70
5034,384,39.90,-48.00,84.45
5047,385,40.05,-46.65,85.50
5060,386,37.50,-46.05,88.65
5073,387,38.10,-48.30,88.80
5086,388,37.80,-47.10,90.75
5099,389,36.75,-48.45,92.70
5112,390,35.70,-46.05,92.40
5125,391,36.45,-45.60,94.20
5138,392,34.50,-46.05,95.40
5151,393,33.75,-44.55,96.15
5164,394,34.35,-46.65,96.75
5177,395,34.35,-46.65,96.75
5190,396,34.35,-46.65,96.75
5203,397,34.35,-46.65,96.75
5216,398,34.35,-46.65,96.75
5229,399,34.35,-46.65,96.75
5242,400,34.35,-46.65,96.75
5255,401,34.35,-46.65,96.75
5268,402,29.55,-38.10,112.20
5281,403,29.70,-38.40,112.80
5294,404,27.60,-35.40,112.95
5307,405,27.30,-34.20,115.65
5320,406,24.15,-32.55,115.95
5333,407,24.15,-32.25,115.95
5346,408,24.00,-31.65,118.50
5359,409,22.50,-30.45,117.30
5372,410,22.20,-28.65,117.90
5385,411,21.00,-27.30,118.80
5398,412,19.65,-25.80,120.15
5411,413,18.30,-25.35,119.55
5424,414,17.55,-22.50,119.25
5437,415,17.55,-23.25,119.25
5450,416,16.35,-22.05,119.25
5463,417,16.20,-21.45,120.15
5476,418,14.85,-20.10,118.50
5489,419,15.90,-20.55,119.25
5502,420,15.15,-18.90,119.25
5515,421,14.25,-18.75,117.45
5528,422,13.05,-18.75,119.40
5541,423,13.05,-17.10,118.20
5554,424,13.65,-16.20,118.05
5567,425,13.65,-16.20,118.05
5580,426,13.65,-16.20,118.05
5593,427,13.65,-16.20,118.05
5606,428,13.65,-16.20,118.05
5619,429,13.65,-16.20,118.05
5632,430,13.65,-16.20,118.05
5645,431,13.65,-16.20,118.05
5658,432,12.15,-9.00,114.00
5671,433,12.15,-7.80,114.30
5684,434,11.40,-8.70,112.05
5697,435,12.00,-5.70,112.95
5710,436,12.60,-5.10,111.00
5723,437,12.60,-3.90,111.00
5736,438,13.50,-3.30,109.65
5749,439,11.70,-1.50,107.55
5762,440,12.30,-0.90,107.40
5775,441,12.90,-0.75,105.75
5788,442,12.30,-0.90,104.40
5801,443,13.80,0.45,103.20
5814,444,13.65,1.05,102.00
5827,445,12.60,1.95,99.30
5840,446,13.80,1.65,99.90
5853,447,12.60,2.70,97.05
5866,448,14.25,3.30,94.20
5879,449,13.80,2.85,93.45
5892,450,13.50,5.25,91.65
5905,451,15.60,4.65,90.30
5918,452,14.85,3.15,87.75
5931,453,15.60,4.35,86.25
5944,454,16.80,4.35,84.00
5957,455,16.80,4.35,84.00
5970,456,16.80,4.35,84.00
5983,457,16.80,4.35,84.00
5996,458,16.80,4.35,84.00
6009,459,16.80,4.35,84.00
6022,460,16.80,4.35,84.00
6035,461,16.80,4.35,84.00
6048,462,19.95,5.25,74.70
6061,463,20.70,4.95,73.20
6074,464,19.95,3.30,73.20
6087,465,21.45,4.50,74.40
6100,466,22.50,3.90,76.05
6113,467,21.30,5.85,77.25
6126,468,21.75,3.90,78.30
6139,469,21.90,5.25,84.90
6152,470,22.65,4.95,88.95
6165,471,20.55,3.90,92.25
6178,472,20.70,4.05,98.40
6191,473,19.65,4.05,100.20
6204,474,19.95,3.75,104.70
6217,475,20.10,-1.05,110.55
6230,476,19.80,-0.75,111.75
6243,477,19.20,-2.55,114.15
6256,478,18.00,-6.00,116.25
6269,479,17.55,-7.80,119.55
6282,480,18.45,-10.80,121.95
6295,481,18.90,-11.25,121.95
6308,482,19.80,-14.25,123.75
6321,483,21.15,-17.10,124.20
6334,484,20.70,-19.20,125.40
6347,485,20.70,-19.20,125.40
6360,486,20.70,-19.20,125.40
6373,487,20.70,-19.20,125.40
6386,488,20.70,-19.20,125.40
6399,489,20.70,-19.20,125.40
6412,490,20.70,-19.20,125.40
6425,491,30.75,-38.10,110.70
6438,492,32.40,-40.65,107.55
6451,493,34.35,-41.55,106.80
6464,494,35.85,-42.30,102.30
6477,495,36.60,-43.05,102.75
6490,496,39.15,-42.45,99.45
6503,497,42.15,-41.70,97.95
6516,498,43.80,-41.10,96.00
6529,499,45.00,-43.05,93.75
6542,500,46.95,-41.55,91.50
6555,501,47.85,-41.70,91.65
6568,502,48.30,-40.95,89.40
6581,503,51.00,-40.95,86.70
6594,504,51.30,-41.25,84.90
6607,505,51.90,-38.70,84.75
6620,506,53.10,-39.15,82.05
6633,507,54.00,-38.55,79.65
6646,508,54.60,-37.95,79.80
6659,509,55.50,-37.80,76.20
6672,510,55.20,-36.60,75.90
6685,511,55.65,-37.95,75.00
6698,512,56.85,-36.00,72.00
6711,513,57.45,-34.65,72.45
6724,514,57.45,-34.65,71.40
6737,515,57.45,-34.65,71.40
6750,516,57.45,-34.65,71.40
6763,517,57.45,-34.65,71.40
6776,518,57.45,-34.65,71.40
6789,519,57.45,-34.65,71.40
6802,520,57.45,-34.65,71.40
6815,521,57.30,-31.20,58.05
6828,522,58.20,-31.35,57.45
6841,523,57.45,-30.60,55.20
6854,524,56.10,-28.50,55.50
6867,525,58.35,-28.05,52.50
6880,526,56.70,-27.00,53.40
6893,527,57.75,-27.00,51.15
6906,528,57.60,-25.35,51.00
6919,529,56.40,-25.35,49.80
6932,530,57.00,-22.35,48.15
6945,531,57.30,-22.05,49.50
6958,532,55.35,-20.85,48.00
6971,533,56.10,-20.85,46.80
6984,534,55.95,-22.35,47.40
6997,535,55.20,-21.90,48.90
7010,536,55.50,-20.70,48.15
7023,537,57.30,-20.10,52.05
7036,538,59.10,-20.55,52.50
7049,539,58.05,-18.15,52.80
7062,540,57.60,-18.15,53.25
7075,541,58.05,-19.35,52.80
7088,542,57.45,-19.20,51.15
7101,543,56.70,-19.95,49.20
7114,544,55.95,-18.00,49.20
7127,545,55.95,-18.00,49.20
7140,546,55.95,-18.00,49.20
7153,547,55.95,-18.00,49.20
7166,548,55.95,-18.00,49.20
7179,549,55.95,-18.00,49.20
7192,550,55.95,-18.00,49.20
7205,551,54.75,-19.20,47.40
7218,552,54.90,-18.60,47.25
7231,553,53.25,-18.75,46.65
7244,554,54.00,-16.35,46.20
7257,555,51.90,-17.70,45.00
7270,556,52.80,-18.00,44.40
7283,557,51.30,-17.10,43.95
7296,558,51.30,-16.80,44.40
7309,559,49.65,-16.50,43.80
7322,560,49.35,-14.85,42.15
7335,561,46.35,-15.15,42.15
7348,562,46.65,-12.45,42.90
7361,563,47.10,-11.55,42.90
7374,564,44.10,-10.05,44.40
7387,565,42.30,-7.80,46.05
7400,566,42.15,-6.00,46.95
7413,567,41.55,-4.35,50.55
7426,568,39.15,-3.75,50.70
7439,569,36.45,-3.75,52.95
7452,570,37.20,-2.55,51.90
7465,571,33.00,-4.05,51.90
7478,572,30.30,-2.10,52.20
7491,573,29.10,-1.35,51.90
7504,574,26.85,-2.85,51.45
7517,575,26.85,-2.85,51.45
7530,576,26.85,-2.85,51.45
7543,577,26.85,-2.85,51.45
7556,578,26.85,-2.85,51.45
7569,579,26.85,-2.85,51.45
7582,580,26.85,-2.85,51.45
7595,581,26.85,-2.85,51.45
7608,582,16.50,-2.85,60.15
7621,583,14.40,-2.70,61.80
7634,584,12.30,-3.30,61.65
7647,585,11.70,-3.90,61.50
7660,586,9.45,-6.30,60.00
7673,587,8.40,-7.50,60.00
7686,588,5.70,-5.85,61.50
7699,589,4.50,-8.25,61.05
7712,590,4.95,-9.00,60.75
7725,591,3.90,-9.60,60.90
7738,592,3.00,-9.30,62.70
7751,593,1.80,-11.85,61.50
7764,594,1.50,-10.65,63.30
7777,595,1.80,-12.60,63.75
7790,596,0.15,-14.85,61.65
7803,597,-0.30,-15.00,62.25
7816,598,-1.65,-15.60,60.15
7829,599,-0.90,-18.30,58.20
7842,600,-1.05,-18.60,58.05
7855,601,-1.50,-18.15,57.00
7868,602,-3.00,-21.75,57.30
7881,603,-2.55,-22.05,58.50
7894,604,-3.30,-23.25,57.30
7907,605,-3.30,-22.05,58.05
7920,606,-3.30,-22.05,58.05
7933,607,-3.30,-22.05,58.05
7946,608,-3.30,-22.05,58.05
7959,609,-3.30,-22.05,58.05
7972,610,-3.30,-22.05,58.05
7985,611,-3.30,-22.05,58.05
7998,612,-4.50,-26.10,61.05
8011,613,-3.90,-27.45,60.45
8024,614,-5.70,-25.65,63.75
8037,615,-4.95,-25.35,63.00
8050,616,-5.40,-25.50,63.90
8063,617,-4.95,-26.10,66.00
8076,618,-5.40,-25.50,66.45
8089,619,-3.30,-25.35,67.05
8102,620,-5.85,-25.80,69.90
8115,621,-6.30,-25.50,70.95
8128,622,-5.85,-25.05,70.95
8141,623,-4.50,-25.35,74.25
8154,624,-4.20,-25.35,73.80
8167,625,-5.70,-24.15,75.75
8180,626,-4.50,-24.15,79.50
8193,627,-3.30,-23.25,79.50
8206,628,-4.95,-24.15,82.05
8219,629,-2.55,-22.50,84.30
8232,630,-2.40,-22.35,86.40
8245,631,-3.00,-22.05,87.75
8258,632,-1.20,-19.95,89.40
8271,633,-0.75,-21.75,93.30
8284,634,0.00,-21.30,93.00
8297,635,-37.50,-22.65,95.40
8310,636,0.90,-21.90,94.95
8323,637,0.90,-21.90,94.95
8336,638,0.90,-21.90,94.95
8349,639,0.90,-21.90,94.95
8362,640,0.90,-21.90,94.95
8375,641,0.90,-21.90,94.95
8388,642,8.10,-20.25,109.95
8401,643,9.30,-18.00,109.65
8414,644,9.30,-20.25,112.95
8427,645,12.75,-21.45,115.20
8440,646,13.05,-20.70,115.20
8453,647,13.80,-19.50,117.15
8466,648,17.25,-20.70,118.65
8479,649,18.90,-21.15,118.20
8492,650,17.85,-20.85,120.00
8505,651,22.05,-21.75,121.05
8518,652,24.00,-21.75,122.25
8531,653,24.75,-20.55,123.00
8544,654,25.35,-20.70,122.70
8557,655,26.85,-20.70,123.45
8570,656,29.70,-21.30,123.00
8583,657,31.20,-19.35,123.30
8596,658,32.40,-17.70,123.75
8609,659,33.30,-17.55,125.40
8622,660,35.40,-16.50,125.55
8635,661,37.35,-18.15,124.05
8648,662,37.35,-18.90,125.25
8661,663,38.85,-19.80,124.05
8674,664,39.90,-19.20,124.20
8687,665,40.65,-19.95,123.45
8700,666,40.65,-19.95,123.45
8713,667,40.65,-19.95,123.45
8726,668,40.65,-19.95,123.45
8739,669,40.65,-19.95,123.45
8752,670,40.65,-19.95,123.45
8765,671,40.65,-19.95,123.45
8778,672,40.65,-19.95,123.45
8791,673,51.15,-20.10,120.30
8804,674,50.55,-19.20,118.65
8817,675,50.70,-19.80,118.05
8830,676,51.30,-19.20,117.45
8843,677,50.55,-19.95,117.15
8856,678,53.55,-19.50,116.40
8869,679,54.15,-20.85,114.75
8882,680,52.80,-22.35,114.90
8895,681,54.15,-24.15,113.55
8908,682,54.15,-23.25,113.25
8921,683,55.50,-23.55,113.40
8934,684,54.15,-22.95,112.05
8947,685,54.15,-24.45,109.80
8960,686,54.90,-24.90,110.25
8973,687,56.40,-24.90,108.00
8986,688,56.40,-26.40,107.25
8999,689,54.90,-26.85,107.55
9012,690,56.40,-26.40,106.80
9025,691,56.85,-27.60,103.80
9038,692,58.05,-30.00,104.55
9051,693,57.60,-29.70,103.05
9064,694,56.70,-30.30,100.95
9077,695,58.05,-31.65,100.05
9090,696,57.30,-30.75,99.30
9103,697,57.30,-30.75,99.30
9116,698,57.30,-30.75,99.30
9129,699,57.30,-30.75,99.30
9142,700,57.30,-30.75,99.30
9155,701,57.30,-30.75,99.30
9168,702,57.30,-30.75,99.30
9181,703,56.70,-35.70,90.90
9194,704,57.30,-34.80,89.55
9207,705,55.95,-35.70,89.40
9220,706,56.70,-36.15,88.95
9233,707,56.70,-36.60,89.70
9246,708,55.35,-35.25,89.25
9259,709,57.00,-37.35,88.95
9272,710,55.20,-36.60,87.15
9285,711,55.50,-36.60,85.95
9298,712,56.85,-39.60,85.05
9311,713,55.35,-38.70,82.05
9324,714,54.00,-39.75,82.65
9337,715,55.50,-39.30,82.95
9350,716,54.30,-40.50,82.20
9363,717,54.30,-39.30,82.20
9376,718,55.50,-38.55,81.90
9389,719,55.20,-40.20,79.65
9402,720,53.10,-39.60,78.75
9415,721,54.60,-40.35,78.00
9428,722,54.15,-40.65,75.30
9441,723,54.00,-41.70,76.20
9454,724,53.40,-41.85,76.50
9467,725,53.55,-41.70,74.40
9480,726,52.50,-42.45,73.95
9493,727,52.20,-43.05,73.05
9506,728,52.20,-43.05,73.05
9519,729,52.20,-43.05,73.05
9532,730,52.20,-43.05,73.05
9545,731,52.20,-43.05,73.05
9558,732,52.20,-43.05,73.05
9571,733,52.20,-43.05,73.05
9584,734,45.45,-46.65,63.75
9597,735,44.10,-46.80,63.90
9610,736,40.80,-47.40,60.75
9623,737,39.90,-47.70,56.70
9636,738,37.95,-48.90,56.40
9649,739,37.05,-49.50,54.30
9662,740,33.30,-49.65,50.70
9675,741,31.65,-48.60,50.25
9688,742,29.40,-48.60,48.00
9701,743,26.85,-48.90,45.15
9714,744,26.55,-49.65,44.40
9727,745,24.15,-48.90,42.90
9740,746,21.15,-47.70,41.70
9753,747,21.00,-48.60,40.50
9766,748,18.30,-46.65,41.25
9779,749,17.25,-46.80,39.15
9792,750,16.50,-45.60,39.45
9805,751,14.40,-44.70,39.75
9818,752,14.25,-45.60,37.95
9831,753,13.05,-45.60,40.20
9844,754,10.65,-43.95,40.05
9857,755,12.30,-42.90,39.15
9870,756,9.30,-41.70,37.65
9883,757,10.05,-42.15,37.95
9896,758,8.55,-42.15,37.95
9909,759,8.55,-42.15,37.95
9922,760,8.55,-42.15,37.95
9935,761,8.55,-42.15,37.95
9948,762,8.55,-42.15,37.95
9961,763,8.55,-42.15,37.95
9974,764,8.55,-42.15,37.95
9987,765,3.00,-37.50,42.30
10000,766,1.50,-38.40,43.05
10013,767,0.75,-37.95,44.55
10026,768,-0.15,-36.90,44.40
10039,769,0.30,-35.55,46.50
10052,770,0.00,-35.55,46.80
10065,771,-0.90,-35.40,49.20
10078,772,-1.05,-35.25,49.05
10091,773,-2.25,-35.55,51.75
10104,774,-3.90,-36.60,54.45
10117,775,-3.00,-36.30,57.00
10130,776,-4.50,-37.50,58.80
10143,777,-3.15,-37.80,64.65
